title;type;authors;doi;cite_number;volume;issue;date
Application of the Multivariate T2 Control Chart and the Mason–Tracy–Young Decomposition Procedure to the Study of the Consistency of Impurity Profiles of Drug Substances;article;Mario Gonzalez-de la Parra - Pilar Rodriguez-Loaiza;/doi/full/10.1081/QEN-120020779;13;16;1;2004
On Small Shifts in Quality Control;article;Douglas M. Hawkins* - K. D. Zamba;/doi/full/10.1081/QEN-120020780;18;16;1;2004
Standards Column;article;John E. West*;/doi/full/10.1081/QEN-120020781;0;16;1;2004
Split Plot Experiments: Taguchi's Ina Tile Experiment Reanalyzed;article;Søren Bisgaard - Michael Sutherland;/doi/full/10.1081/QEN-120020782;7;16;1;2004
Erratum;correction;NA;/doi/full/10.1081/QEN-120022972;0;16;1;2004
Quality's Place On The Fireline;Quality's Place On The Fireline;NA;/doi/full/10.1081/QEN-120018384;0;15;4;2003
A Group of Moving Averages Control Plan for Signaling Varying Location Shifts;article;Ross S. Sparks;/doi/full/10.1081/QEN-120018385;17;15;4;2003
Recognition and Importance of Restrictions on Randomization in Industrial Experimentation;article;Doug Sanders - Jim Coleman;/doi/full/10.1081/QEN-120018386;4;15;4;2003
Adapting EWMA Control Charts for Batch-Correlated Data;article;Stephen M. Scariano - Jaimie L. Hebert;/doi/full/10.1081/QEN-120018387;3;15;4;2003
Minimum Cost 100% Inspection Systems with Inspection Error;article;John Maleyeff- Frank C. Kaminsky - John P. Farris;/doi/full/10.1081/QEN-120018388;3;15;4;2003
The Virtual Integrated Design Method;article;Stan Aungst- Russell Barton - David Wilson;/doi/full/10.1081/QEN-120018389;9;15;4;2003
Response Surface Designed Experiment for Door Closing Effort;article;Robert E. Chapman - Kathleen Masinda;/doi/full/10.1081/QEN-120018390;3;15;4;2003
Statistical Control of a Six Sigma Process;article;T. N. Goh - M. Xie;/doi/full/10.1081/QEN-120018391;30;15;4;2003
A Software Tool for Reliability Estimation;article;Rashpal S. Ahluwalia;/doi/full/10.1081/QEN-120018392;6;15;4;2003
A Computer Program To Calculate Two-stage Short-run Control Chart Factors For (X¯:v) And (X¯:√v) Charts;article;Matthew E. Elam - Kenneth E. Case;/doi/full/10.1081/QEN-120018393;4;15;4;2003
Multivariate Control Chart for Process Dispersion Based on Individual Observations;article;Michael B. C. Khoo - S. H. Quah;/doi/full/10.1081/QEN-120018394;12;15;4;2003
Bootstrap Confidence Limits for Short-Run Capability Indices;article;S. Balamurali;/doi/full/10.1081/QEN-120018395;8;15;4;2003
A Framework for Reliability Prediction During Product Development Process Incorporating Engineering Judgments;article;Om Prakash Yadav- Nanua Singh- Parveen S. Goel - Rachel Itabashi-Campbell;/doi/full/10.1081/QEN-120018396;17;15;4;2003
Application of Analysis of Means (ANOM) to Nested Designs for Improving the Visualization and Understanding of the Sources of Variation of Chemical and Pharmaceutical Processes;article;Mario Gonzalez-de la Parra - Pilar Rodriguez-Loaiza;/doi/full/10.1081/QEN-120018397;5;15;4;2003
Incorporating Runs Rules into Hotelling's χ2 Control Charts;article;Michael B. C. Khoo - S. H. Quah;/doi/full/10.1081/QEN-120018398;9;15;4;2003
A Note on the Lower-Sided Synthetic Chart for Exponentials;article;Stephen M. Scariano - Maria E. Calzada;/doi/full/10.1081/QEN-120018399;23;15;4;2003
Standards Column;article;John E. West;/doi/full/10.1081/QEN-120018400;2;15;4;2003
A Method For Identifying Which Tolerance Causes Malfunction In Assembled Products;article;Søren Bisgaard - Poul Thyregod;/doi/full/10.1081/QEN-120018401;0;15;4;2003
Author Index to Volume 15;Author Index to Volume 15;NA;/doi/full/10.1081/QEN-120022404;0;15;4;2003
Subject Index to Volume 15;Subject Index to Volume 15;NA;/doi/full/10.1081/QEN-120022405;0;15;4;2003
Optimization of Gear Blank Casting Process by Using Taguchi's Robust Design Technique;article;Mohd. Muzammil- Prem Pal Singh - Faisal Talib;/doi/full/10.1081/QEN-120018033;15;15;3;2003
Evaluating and Implementing 3-Level Acceptance Sampling Plans;article;C. Richard Cassady - Joel A. Nachlas;/doi/full/10.1081/QEN-120018034;13;15;3;2003
General Data Analysis Supported SPC;article;Layth C. Alwan;/doi/full/10.1081/QEN-120018035;1;15;3;2003
Confidence Intervals for a Discrimination Ratio in a Gauge R&R Study with Three Random Factors;article;Eric Adamec - Richard K. Burdick;/doi/full/10.1081/QEN-120018036;18;15;3;2003
A Systematic Quantification of the Sources of Variation of Process Analytical Measurements in the Steel Industry;article;Renger H. Jellema- David J. Louwerse- Age K. Smilde- Mathieu J. P. Gerritsen- Daan Guldemond- Hilko van der Voet - Pieter F. G. Vereijken;/doi/full/10.1081/QEN-120018037;0;15;3;2003
Concise Experimental Designs;article;Lawrence W. Robinson;/doi/full/10.1081/QEN-120018038;0;15;3;2003
Determination of the Best Mean Fill;article;M. Z. Anis;/doi/full/10.1081/QEN-120018039;3;15;3;2003
Simple Plots Improve Software Reliability Prediction Models;article;John S. Lawson- Craig W. Wesselman - Del T. Scott;/doi/full/10.1081/QEN-120018040;5;15;3;2003
Optimizing Response Surface Experiments with Noise Factors Using Confidence Regions;article;Andrew M. Kuhn;/doi/full/10.1081/QEN-120018041;2;15;3;2003
Capability Indices and the Proportion of Nonconforming Items;article;Edwin R. van den Heuvel - Roxana A. Ion;/doi/full/10.1081/QEN-120018042;1;15;3;2003
Two-Stage Short-Run (X¯: v) and (X¯:  ) Control Charts;article;Matthew E. Elam - Kenneth E. Case;/doi/full/10.1081/QEN-120018043;3;15;3;2003
Quality Improvement Strategy in the Electricity Supply Industry;article;K. S. Anastasiou;/doi/full/10.1081/QEN-120018044;0;15;3;2003
Development of Robust Design Under Contaminated and Non-normal Data;article;Chanseok Park - Byung Rae Cho;/doi/full/10.1081/QEN-120018045;24;15;3;2003
Tolerance Interval Control Limits for X¯: R: and S Charts;article;Michael Hamada;/doi/full/10.1081/QEN-120018046;4;15;3;2003
Individual Observation Process Monitoring Charts for Systems with Response Lags;article;Harriet Black Nembhard;/doi/full/10.1081/QEN-120018047;1;15;3;2003
Standards Column;article;John E. West;/doi/full/10.1081/QEN-120018048;1;15;3;2003
Catalysis Of Discovery And Development In Engineering And Industry;article;Murat Kulahci - George E. P. Box;/doi/full/10.1081/QEN-120018049;4;15;3;2003
Monitoring a Multiple Stream Filling Operation Using Fractional Samples;article;Jeffrey W. Lanning- Douglas C. Montgomery - George C. Runger;/doi/full/10.1081/QEN-120015851;7;15;2;2003
Relationships Between Blanking Force and Part Geometry vs. Clearance: Tool Wear: and Sheet Thickness;article;R. Hambli- S. Kobi- F. Guerin - B. Dumon;/doi/full/10.1081/QEN-120015852;2;15;2;2003
A Comparative Study of Using Grey Relational Analysis in Multiple Attribute Decision Making Problems;article;Hsin-Hung Wu;/doi/full/10.1081/QEN-120015853;143;15;2;2003
NASA's Experience in Improving the Microgravity Flight Development Process Utilizing the Language Processing Method;article;John F. Newcomb - Mark C. Lee;/doi/full/10.1081/QEN-120015854;0;15;2;2003
Process Capability Optimization;article;John J. Flaig;/doi/full/10.1081/QEN-120015855;1;15;2;2003
Evaluating Measurement Systems and Manufacturing Processes Using Three Quality Measures;article;Karl D. Majeske - Richard W. Andrews;/doi/full/10.1081/QEN-120015856;15;15;2;2003
The Advantages of Continuous Measurements over Pass/Fail Data;article;Michael Hamada;/doi/full/10.1081/QEN-120015857;3;15;2;2003
Paper Organizers International: A Fictitious Six Sigma Green Belt Case Study. II;article;Dana Rasis- Howard S. Gitlow - Edward Popovich;/doi/full/10.1081/QEN-120015858;10;15;2;2003
A Multivariate Control Chart for Expected Changes Over Time;article;Neil C. Schwertman- Thomas P. Ryan - Robiah Adnan;/doi/full/10.1081/QEN-120015859;2;15;2;2003
Process Capability Improvement for Multistage Processes;article;Richard J. Linn- Emily Au - Fugee Tsung;/doi/full/10.1081/QEN-120015860;5;15;2;2003
Measurement System Analysis: The Usual Metrics Can Be Noninformative;article;Greg A. Larsen;/doi/full/10.1081/QEN-120015861;10;15;2;2003
Computing the Percentage Points of the Run-Length Distributions of Multivariate CUSUM Control Charts;article;Michael B. C. Khoo - S. H. Quah;/doi/full/10.1081/QEN-120015862;6;15;2;2003
A Case Study in Design of Expermints: Improving the Manufacture of Viscose Fiber;article;Johannes Ledolter;/doi/full/10.1081/QEN-120015863;2;15;2;2003
Evaluation of Measurement Systems with a Small Number of Observers;article;Edwin R. van den Heuvel - Albert Trip;/doi/full/10.1081/QEN-120015864;5;15;2;2003
SREMS: System Reliability Using Monte Carlo Simulation with VBA and Excel;article;Ángel A. Juan - Alicia Vila;/doi/full/10.1081/QEN-120015865;7;15;2;2003
Standards Column;article;John E. West;/doi/full/10.1081/QEN-120015866;1;15;2;2003
Experimental Design Applied to Identify Defective Parts in Assembled Products;article;Søren Bisgaard - Paul Weiss;/doi/full/10.1081/QEN-120015867;1;15;2;2003
Product Quality Optimization Using Fuzzy Set Concepts: A Case Study;article;Pradeep Kumar - Parveen Goel;/doi/full/10.1081/QEN-120006706;7;15;1;2003
Using and Abusing QFD Scores;article;Eve Burke- Jack M. Kloeber Jr. - Richard F. Deckro;/doi/full/10.1081/QEN-120006707;19;15;1;2003
Quality Function Deployment: A Comprehensive Review of Its Concepts and Methods;article;Lai-Kow Chan - Ming-Lu Wu;/doi/full/10.1081/QEN-120006708;116;15;1;2003
Optimum Process Target for Two Quality Characteristics Using Regression Analysis;article;Byung Rae Cho;/doi/full/10.1081/QEN-120006709;16;15;1;2003
A Framework for the Development of an Environmental Management System: A Case Study in a Thermal Power Plant;article;Chantal St-Pierre - Soumaya Yacout;/doi/full/10.1081/QEN-120006710;0;15;1;2003
Modeling Errors in Sampling Inspection: Effect of Degraded Performance;article;Xiaochun Jiang- Arun Srinivasan- Anand K. Gramopadhye - William G. Ferrell;/doi/full/10.1081/QEN-120006711;0;15;1;2003
Development of the Hybrid Weight Assessment System for Multiple Quality Attributes;article;Apichat Sopadang- Byung Rae Cho - Michael Leonard;/doi/full/10.1081/QEN-120006712;13;15;1;2003
Augmenting a Waste Glass Mixture Experiment Study with Additional Glass Components and Experimental Runs;article;Greg F. Piepel- Scott K. Cooley- David K. Peeler- John D. Vienna - Tommy B. Edwards;/doi/full/10.1081/QEN-120006713;1;15;1;2003
Strategies for Classification When Classes Arise from a Continuum;article;Bjørn-Helge Mevik - Tormod Næs;/doi/full/10.1081/QEN-120006714;2;15;1;2003
Paper Organizers International: A Fictitious Six Sigma Green Belt Case Study. I;article;Dana Rasis- Howard S. Gitlow - Edward Popovich;/doi/full/10.1081/QEN-120006715;16;15;1;2003
An Objective-Oriented Rating System of Vendor Quality Performance;article;Chee-Cheng Chen - Ching-Chow Yang;/doi/full/10.1081/QEN-120006716;2;15;1;2003
Designing and Selection of Mixed Sampling Plan with Chain Sampling as Attribute Plan;article;K. K. Suresh - S. Devaarul;/doi/full/10.1081/QEN-120006717;13;15;1;2003
Case Study: Color Control in the Automotive Industry;article;Zohra Cherfi- Bruno-Marie Béchard - Nassim Boudaoud;/doi/full/10.1081/QEN-120006718;4;15;1;2003
Standards Column;article;John E. West;/doi/full/10.1081/QEN-120006719;1;15;1;2003
Comparing Nonmanufacturing with Traditional Applications of Six Sigma;article;Ronald Does- Edwin van den Heuvel- Jeroen de Mast - Søren Bisgaard;/doi/full/10.1081/QEN-120006720;42;15;1;2003
Minimal Design Augmentation Schemes to Resolve Complex Aliasing in Industrial Experiments;article;B. Scibilia- A. Kobi- R. Chassagnon - A. Barreau;/doi/full/10.1081/QEN-120003554;1;14;4;2002
Improved Control Charts for Attributes;article;David B. Laney;/doi/full/10.1081/QEN-120003555;19;14;4;2002
Variation Charts for Multivariate Processes;article;William A. Levinson- Donald S. Holmes - A. Erhan Mergen;/doi/full/10.1081/QEN-120003556;19;14;4;2002
Percent Defective Summary Chart: Solving a Real Shop Problem;article;Marilyn Hart- Robert F. Hart - Richard Stanula;/doi/full/10.1081/QEN-120003557;0;14;4;2002
Improving the Tap Coupler Optical Performance in the Fused Process by the Taguchi Method;article;Chao-Ton Su- Chih-Ming Hsu - Dirac Liao;/doi/full/10.1081/QEN-120003558;4;14;4;2002
Modeling a Response with Self-Generated and Externally Generated Sources of Variation;article;Haim Shore;/doi/full/10.1081/QEN-120003559;5;14;4;2002
Creating Integrative Solutions in Conflict Episodes;article;Lisa McNary - Howard Gitlow;/doi/full/10.1081/QEN-120003560;0;14;4;2002
Experimental Designs for Constrained Regions;article;Douglas C. Montgomery- Elvira N. Loredo- Duangporn Jearkpaporn - Murat Caner Testik;/doi/full/10.1081/QEN-120003561;14;14;4;2002
Proposed Short Runs Multivariate Control Charts for the Process Mean;article;Michael B. C. Khoo - S. H. Quah;/doi/full/10.1081/QEN-120003562;7;14;4;2002
Virtual Inspection: Optimum Sample Size for POD Experiment;article;Xiaolan Song- Pradipta Sarkar - William Veronesi;/doi/full/10.1081/QEN-120003563;1;14;4;2002
Variance Component Calculations: Common Methods and Misapplications in the Semiconductor Industry;article;Charles R. Jensen;/doi/full/10.1081/QEN-120003564;6;14;4;2002
The Role of Statistical Design of Experiments in Six Sigma: Perspectives of a Practitioner;article;T. N. Goh;/doi/full/10.1081/QEN-120003565;47;14;4;2002
Using Factor Effects Analysis to Improve Statistical Process Control;article;John J. Flaig;/doi/full/10.1081/QEN-120003566;0;14;4;2002
Standards Column;article;John E. West;/doi/full/10.1081/QEN-120003567;2;14;4;2002
An Investigation Involving the Comparison of Several Objects;article;Søren Bisgaard;/doi/full/10.1081/QEN-120003568;0;14;4;2002
Development of Priority-Based Robust Design;article;Young Jin Kim - Byung Rae Cho;/doi/full/10.1081/QEN-120001874;56;14;3;2002
Evaluating Process Capability for Geometrically Toleranced Parts: A Practical Approach;article;Graeme Knowles- Guy March - Jiju Anthony;/doi/full/10.1081/QEN-120001875;6;14;3;2002
A Method for Determining Equivalence in Industrial Applications;article;Scott J. Richter - Carri Richter;/doi/full/10.1081/QEN-120001876;29;14;3;2002
Organizational Change Through Quality Deposits;article;B. G. Dale- A. R. T. Williams- T. Van der Wiele - R. Greatbanks;/doi/full/10.1081/QEN-120001877;3;14;3;2002
Model-Dependent Variance Inflation Factor Cutoff Values;article;Trevor A. Craney - James G. Surles;/doi/full/10.1081/QEN-120001878;324;14;3;2002
Safety Sampling: A Case Study;article;Howard S. Gitlow- Alayne R. Berkins - Min He;/doi/full/10.1081/QEN-120001879;0;14;3;2002
The Agile Development of High-Speed Response Air Gauging Technology;article;Vladimir B. Bokov;/doi/full/10.1081/QEN-120001880;2;14;3;2002
Minimum Average Total Inspection Plans for Variables Sampling: Indexed by Average Outgoing Quality Limit;article;Edward G. Schilling- John H. Sheesley - Kenneth J. Anselmo;/doi/full/10.1081/QEN-120001881;1;14;3;2002
The Quality Implications of Increasing the Number of Suppliers;article;John J. Flaig;/doi/full/10.1081/QEN-120001882;1;14;3;2002
Optimal Sorting of Raw Materials: Based on the Predicted End-Product Quality;article;Ingunn Berget - Tormod Næs;/doi/full/10.1081/QEN-120001883;10;14;3;2002
Statistical Reason for the 1.5σ Shift;article;Davis R. Bothe;/doi/full/10.1081/QEN-120001884;22;14;3;2002
Simultaneous Monitoring of Sample and Group Autocorrelations;article;Orlando O. Atienza- L. C. Tang - B. W. Ang;/doi/full/10.1081/QEN-120001885;5;14;3;2002
Improvement in Preform Weights from a 48-Cavity PET Injection Molder;article;Kevin Dodd- Kendall Ney- Salvador Neaves - Matt Raine;/doi/full/10.1081/QEN-120001886;3;14;3;2002
Standards Column;article;John E. West;/doi/full/10.1081/QEN-120001887;0;14;3;2002
Improving a Business Process;article;Søren Bisgaard;/doi/full/10.1081/QEN-120001888;0;14;3;2002
What Is a Customer?;article;Frank Caplan;/doi/full/10.1081/QEN-100108666;0;14;2;2002
Discussion of Mr. DeFeo's Guest Editorial in QE Volume 13: Number 3;article;Frank Caplan;/doi/full/10.1081/QEN-100108668;0;14;2;2002
Deconfounding Two-Factor Interactions with a Minimum Number of Extra Runs;article;Thomas B. Barker;/doi/full/10.1081/QEN-100108675;1;14;2;2002
Reliable Estimation in Computer Experiments on Finite-Element Codes;article;Daniele Romano - Grazia Vicario;/doi/full/10.1081/QEN-100108676;10;14;2;2002
Quality Evaluation of Geometric Tolerance Regions in Form and Location;article;F. K. Wang - Norma F. Hubele;/doi/full/10.1081/QEN-100108677;6;14;2;2002
Large-Sample Interval Estimators for Process Capability Indices;article;Kyung H. Nam- Dae Kyung Kim - Dong Ho Park;/doi/full/10.1081/QEN-100108678;1;14;2;2002
Sequence-Leveled Experimental Designs at Work;article;C. W. Carter - T. B. Tripp;/doi/full/10.1081/QEN-100108679;1;14;2;2002
