title;type;authors;doi;cite_number;volume;issue;date
Detection of Multiple Change Points from Clustering Individual Observations;article;Joe H. Sullivan;/doi/abs/10.1080/00224065.2002.11980170;14;34;4;2002
SPC Monitoring of MMSE- and Pi-Controlled Processes;article;Wei Jiang - Kwok-Leung Tsui;/doi/abs/10.1080/00224065.2002.11980171;10;34;4;2002
24 Run Split-Plot Experiments for Robust Parameter Design;article;Scott M. Kowalski;/doi/abs/10.1080/00224065.2002.11980172;14;34;4;2002
Lk Factorial Experiments with Hard-To-Change and Easy-To-Change Factors;article;Huey L. Ju - James M. Lucas;/doi/abs/10.1080/00224065.2002.11980173;9;34;4;2002
Trend-Resistant and Cost-Efficient Block Designs with Fixed or Random Block Effects;article;Lieven Tack - Martina Vandebroek;/doi/abs/10.1080/00224065.2002.11980174;6;34;4;2002
A Unified Approach for Dual Response Surface Optimization;article;L. C. Tang - K. Xu;/doi/abs/10.1080/00224065.2002.11980175;19;34;4;2002
On the Performance of Geometric Charts with Estimated Control Limits;article;Zhenlin Yang- Min Xie- Vellaisamy Kuralmani - Kwok-Leung Tsui;/doi/abs/10.1080/00224065.2002.11980176;24;34;4;2002
Statistical Consulting in Manufacturing/Engineering;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.2002.11980177;0;34;4;2002
Design of Experiments Using the Taguchi Approach: Sixteen Steps to Product and Process Improvement;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2002.11980178;0;34;4;2002
Generalized Linear Models with Applications in Engineering and the Sciences;book review;Michael Conerly;/doi/abs/10.1080/00224065.2002.11980179;0;34;4;2002
Multivariate Analysis of Quality: An Introduction;book review;Age K. Smilde;/doi/abs/10.1080/00224065.2002.11980180;0;34;4;2002
Run-to-Run Control in Semiconductor Manufacturing;book review;David Drain;/doi/abs/10.1080/00224065.2002.11980181;0;34;4;2002
Index;index;NA;/doi/abs/10.1080/00224065.2002.11980182;0;34;4;2002
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.2002.11980184;0;34;4;2002
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.2002.11980154;0;34;3;2002
Analyzing Unreplicated Blocked or Split-Plot Fractional Factorial Designs;article;J. L. Loeppky - R. R. Sitter;/doi/abs/10.1080/00224065.2002.11980155;1;34;3;2002
A Class of Optimal Robust Parameter Designs;article;Derek R. Bingham - William Li;/doi/abs/10.1080/00224065.2002.11980156;9;34;3;2002
Robustness to Non-Normality of the Multivariate EWMA Control Chart;article;Zachary G. Stoumbos - Joe H. Sullivan;/doi/abs/10.1080/00224065.2002.11980157;61;34;3;2002
The Statistical Design of EWMA Control Charts with Estimated Parameters;article;L. Allison Jones;/doi/abs/10.1080/00224065.2002.11980158;42;34;3;2002
Extensions to Confidence Region Calculations for the Path of Steepest Ascent;article;Ewa M. Sztendur - Neil T. Diamond;/doi/abs/10.1080/00224065.2002.11980159;4;34;3;2002
Augmenting Scheffé Linear Mixture Models with Squared and/or Crossproduct Terms;article;Greg F. Piepel- Jeff M. Szychowski - Jason L. Loeppky;/doi/abs/10.1080/00224065.2002.11980160;6;34;3;2002
Transfer Function Modeling of Processes with Dynamic Inputs;article;David West- Scott Dellana - Jeffrey Jarrett;/doi/abs/10.1080/00224065.2002.11980161;0;34;3;2002
An EWMA-based Bounded Adjustment Scheme with Adaptive Noise Variance Estimation;article;Patrick T. O'Shaughnessy - Larry D. Haugh;/doi/abs/10.1080/00224065.2002.11980162;1;34;3;2002
Did a Series of Samples Come from the Same Normal Distribution?;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.2002.11980163;1;34;3;2002
Analysis of Messy Data Volume III: Analysis of Covariance;book review;Lisa M. Hughes;/doi/abs/10.1080/00224065.2002.11980164;0;34;3;2002
Elementary Statistics;book review;Lloyd S. Nelson 
(Statistical Consultant);/doi/abs/10.1080/00224065.2002.11980165;0;34;3;2002
Experiments with Mixtures: 3rd Ed.;book review;Heidi Goldfarb;/doi/abs/10.1080/00224065.2002.11980166;0;34;3;2002
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.2002.11980140;0;34;2;2002
Analysis of Parameter Design Experiments for Signal-Response Systems;article;Arden Miller;/doi/abs/10.1080/00224065.2002.11980141;8;34;2;2002
Three-Level Simplex Designs and Their Use in Sequential Experimentation;article;Robert W. Mee;/doi/abs/10.1080/00224065.2002.11980142;3;34;2;2002
Assignable Causes and Autocorrelation: Control Charts for Observations or Residuals?;article;George C. Runger;/doi/abs/10.1080/00224065.2002.11980143;12;34;2;2002
Monitoring of a Batch Continuous Process Using Mass Re-Sampling;article;E. B. Martin- A. Bettoni - A. J. Morris;/doi/abs/10.1080/00224065.2002.11980144;0;34;2;2002
A CUSUM Scheme for Autocorrelated Observations;article;Orlando O. Atienza- L. C. Tang - B. W. Ang;/doi/abs/10.1080/00224065.2002.11980145;7;34;2;2002
Evaluating and Improving the Synthetic Control Chart;article;Robert B. Davis - William H. Woodall;/doi/abs/10.1080/00224065.2002.11980146;44;34;2;2002
Computing the Run Length Probability Distribution for CUSUM Charts;article;Alberto Luceño - Jaime Puig-Pey;/doi/abs/10.1080/00224065.2002.11980147;4;34;2;2002
Multivariate Autocorrelated Processes: Data and Shift Generation;article;Christina M. Mastrangelo - David R. Forrest;/doi/abs/10.1080/00224065.2002.11980148;1;34;2;2002
How Statistics Can Improve Mensuration;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.2002.11980149;0;34;2;2002
Applied Statistics: A First Course in Inference;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2002.11980150;0;34;2;2002
Applied Statistics for Engineers and Scientists;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2002.11980151;0;34;2;2002
An Introduction to Statistical Methods and Data Analysis: 5th Ed.;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2002.11980152;0;34;2;2002
Probability and Statistics for Engineering and the Sciences: 5th Ed.;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2002.11980153;0;34;2;2002
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.2002.11980117;0;34;1;2002
Process Capability Indices—A Review: 1992–2000;article;Samuel Kotz - Norman L. Johnson;/doi/abs/10.1080/00224065.2002.11980119;90;34;1;2002
Discussion;article;Norma F. Hubele;/doi/abs/10.1080/00224065.2002.11980120;2;34;1;2002
Discussion;article;Fred Spiring- Smiley Cheng- Anthony Yeung - Bartholomew Leung;/doi/abs/10.1080/00224065.2002.11980121;2;34;1;2002
Discussion;article;Robert N. Rodriguez;/doi/abs/10.1080/00224065.2002.11980122;3;34;1;2002
Discussion;article;Davis R. Bothe;/doi/abs/10.1080/00224065.2002.11980123;3;34;1;2002
Discussion;article;Ming-Wei Lu - Richard J. Rudy;/doi/abs/10.1080/00224065.2002.11980124;2;34;1;2002
Discussion;article;Kerstin Vännman;/doi/abs/10.1080/00224065.2002.11980125;2;34;1;2002
Discussion;article;Russell A. Boyles;/doi/abs/10.1080/00224065.2002.11980126;2;34;1;2002
Discussion;article;John S. Ramberg;/doi/abs/10.1080/00224065.2002.11980127;2;34;1;2002
Response;article;Samuel Kotz - Norman L. Johnson;/doi/abs/10.1080/00224065.2002.11980128;1;34;1;2002
Evaluation of Statistical Designs for Experiments Involving Noise Variables;article;Connie M. Borror- Douglas C. Montgomery - Raymond H. Myers;/doi/abs/10.1080/00224065.2002.11980129;17;34;1;2002
A Nonlinear Approach to Linear Calibration Intervals;article;Edna Schechtman - Cliff Spiegelman;/doi/abs/10.1080/00224065.2002.11980130;3;34;1;2002
The Autoregressive T2 Chart for Monitoring Univariate Autocorrelated Processes;article;Daniel W. Apley - Fugee Tsung;/doi/abs/10.1080/00224065.2002.11980131;27;34;1;2002
Comparing Variability of Two Measurement Processes Using R&R Studies;article;Richard K. Burdick- A. Elizabeth Allen - Greg A. Larsen;/doi/abs/10.1080/00224065.2002.11980132;4;34;1;2002
Discrete Predictive Analysis in Probabilistic Safety Assessment;article;Paul H. Kvam - J. Glenn Miller;/doi/abs/10.1080/00224065.2002.11980133;1;34;1;2002
Comparing Curves Using Additive Models;article;Esteban Walker - S. Paul Wright;/doi/abs/10.1080/00224065.2002.11980134;43;34;1;2002
A Nonparametric Test for Comparing Any Number of Variances;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.2002.11980135;0;34;1;2002
Applied Statistics for Engineers and Scientists;book review;Lora Zimmer;/doi/abs/10.1080/00224065.2002.11980136;0;34;1;2002
Basic Engineering Data Collection and Analysis;book review;Lloyd S. Nelson 
(Statistical Consultant);/doi/abs/10.1080/00224065.2002.11980137;0;34;1;2002
Experiments: Planning: Analysis: and Parameter Design Optimization;book review;Karen A. F. Copeland 
(Consultant);/doi/abs/10.1080/00224065.2002.11980138;0;34;1;2002
Smoothing and Regression: Approaches: Computation: and Application;book review;James Wisnowski;/doi/abs/10.1080/00224065.2002.11980139;0;34;1;2002
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.2001.11980093;0;33;4;2001
Six Sigma Black Belts: What Do They Need to Know?;article;Roger W. Hoerl;/doi/abs/10.1080/00224065.2001.11980094;22;33;4;2001
Discussion;article;Douglas C. Montgomery- Cathy Lawson- Wade E. Molnau - Russ Elias;/doi/abs/10.1080/00224065.2001.11980095;0;33;4;2001
Discussion;article;Bovas Abraham - Jock MacKay;/doi/abs/10.1080/00224065.2001.11980096;0;33;4;2001
Discussion;article;Ronald D. Snee;/doi/abs/10.1080/00224065.2001.11980097;0;33;4;2001
Discussion;article;Thomas Pyzdek;/doi/abs/10.1080/00224065.2001.11980098;0;33;4;2001
Discussion;article;William J. Hill;/doi/abs/10.1080/00224065.2001.11980099;0;33;4;2001
Discussion;article;Forrest W. Breyfogle III- David Enck - Becki Meadows;/doi/abs/10.1080/00224065.2001.11980100;0;33;4;2001
Discussion;article;Steven P. Bailey;/doi/abs/10.1080/00224065.2001.11980101;0;33;4;2001
Response;article;Roger W. Hoerl;/doi/abs/10.1080/00224065.2001.11980102;0;33;4;2001
Optimal Split-Plot Designs;article;Peter Goos - Martina Vandebroek;/doi/abs/10.1080/00224065.2001.11980103;32;33;4;2001
Analyzing Experiments with Correlated Multiple Responses;article;Chih-Hua Chiao - Michael Hamada;/doi/abs/10.1080/00224065.2001.11980104;22;33;4;2001
Applying Hotelling's T2 Statistic to Batch Processes;article;Robert L. Mason- Youn-Min Chou - John C. Young;/doi/abs/10.1080/00224065.2001.11980105;10;33;4;2001
A Bounded Intensity Process for the Reliability of Repairable Equipment;article;Gianpaolo Pulcini;/doi/abs/10.1080/00224065.2001.11980106;9;33;4;2001
Acceptance Sampling with Rectification When Inspection Errors are Present;article;Michael T. Anderson- Betsy S. Greenberg - S. Lynne Stokes;/doi/abs/10.1080/00224065.2001.11980107;2;33;4;2001
The Optimum Target Value under Single and Two-Stage Screenings;article;Min Koo Lee- Sung Hoon Hong - Elsayed A. Elsayed;/doi/abs/10.1080/00224065.2001.11980108;9;33;4;2001
A Program for ARL Calculation for Multivariate EWMA Charts;article;W. E. Molnau- G. C. Runger- D. C. Montgomery- K. R. Skinner- E. N. Loredo - S. S. Prabhu;/doi/abs/10.1080/00224065.2001.11980109;13;33;4;2001
How to Form and Inform a Quality Improvement Team;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.2001.11980110;0;33;4;2001
Introduction to Statistical Quality Control: Fourth Edition;book review;Charles Champ;/doi/abs/10.1080/00224065.2001.11980111;1;33;4;2001
Managing Six Sigma: A Practical Guide to Understanding: Assessing: and Implementing the Strategy That Yields Bottom Line Success;book review;Lorraine Daniels;/doi/abs/10.1080/00224065.2001.11980112;0;33;4;2001
Practical Strategies for Experimenting;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2001.11980113;0;33;4;2001
Statistical Methods for the Reliability of Repairable Systems;book review;Cathy Lawson;/doi/abs/10.1080/00224065.2001.11980114;0;33;4;2001
Index;index;NA;/doi/abs/10.1080/00224065.2001.11980115;0;33;4;2001
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.2001.11980077;0;33;3;2001
Examples of Designed Experiments with Nonnormal Responses;article;Sharon L. Lewis- Douglas C. Montgomery - Raymond H. Myers;/doi/abs/10.1080/00224065.2001.11980078;14;33;3;2001
Confidence Interval Coverage for Designed Experiments Analyzed with GLMs;article;Sharon L. Lewis- Douglas C. Montgomery - Raymond H. Myers;/doi/abs/10.1080/00224065.2001.11980079;9;33;3;2001
Tolerance Analysis Tailored to Your Organization;article;Spencer Graves;/doi/abs/10.1080/00224065.2001.11980080;4;33;3;2001
Nonparametric Control Charts: An Overview and Some Results;article;S. Chakraborti- P. Van Der Laan - S. T. Bakir;/doi/abs/10.1080/00224065.2001.11980081;85;33;3;2001
Cusum Charts for Monitoring an Autocorrelated Process;article;Chao-Wen Lu - Marion R. Reynolds Jr.;/doi/abs/10.1080/00224065.2001.11980082;24;33;3;2001
Interval Estimation of a Normal Process Mean from Rounded Data;article;Chiang-Sheng Lee - Stephen B. Vardeman;/doi/abs/10.1080/00224065.2001.11980083;6;33;3;2001
The Performance of Multivariate Control Charts in the Presence of Measurement Error;article;Kenneth W. Linna- William H. Woodall - Kevin L. Busby;/doi/abs/10.1080/00224065.2001.11980084;19;33;3;2001
Detecting over Rejection in Testing of Integrated Circuits;article;T. C. Chang - F. F. Gan;/doi/abs/10.1080/00224065.2001.11980085;0;33;3;2001
Joint Estimation: SPC Method for Short-Run Autocorrelated Data;article;C.M. Wright- D.E. Booth - M.Y. Hu;/doi/abs/10.1080/00224065.2001.11980086;7;33;3;2001
Is Your Mind a Suitable Source for Random Digits?;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.2001.11980087;0;33;3;2001
Design and Analysis of Experiments: 5th Ed.;book review;Karen A. F. Copeland 
(Statistical Consultant);/doi/abs/10.1080/00224065.2001.11980088;1;33;3;2001
Robust Diagnostic Regression Analysis;book review;James W. Wisnowski;/doi/abs/10.1080/00224065.2001.11980089;0;33;3;2001
Statistical Process Analysis;book review;Lora Zimmer;/doi/abs/10.1080/00224065.2001.11980090;0;33;3;2001
Statistics and Data Analysis: From Elementary to Intermediate;book review;Marvin M. Kilgo III;/doi/abs/10.1080/00224065.2001.11980091;0;33;3;2001
Box on Quality and Discovery with Design: Control: and Robustness;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2001.11980092;0;33;3;2001
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.2001.11980059;0;33;2;2001
Letter to the Editor;letter;Dr. Christensen;/doi/abs/10.1080/00224065.2001.11980060;0;33;2;2001
Author's Reply;reply;William H. Woodall;/doi/abs/10.1080/00224065.2001.11980061;0;33;2;2001
Confounding of Location and Dispersion Effects in Unreplicated Fractional Factorials;article;Richard N. McGrath - Dennis K. J. Lin;/doi/abs/10.1080/00224065.2001.11980062;14;33;2;2001
A Step-Down Lenth Method for Analyzing Unreplicated Factorial Designs;article;Kenny Q. Ye- Michael Hamada - C. F. J. Wu;/doi/abs/10.1080/00224065.2001.11980063;11;33;2;2001
Some Properties of EWMA Feedback Quality Adjustment Schemes for Drifting Disturbances;article;Enrique Del Castillo;/doi/abs/10.1080/00224065.2001.11980064;12;33;2;2001
Understanding the Influence of Several Factors on a Cylindrical Response;article;Christine M. Anderson-Cook;/doi/abs/10.1080/00224065.2001.11980065;0;33;2;2001
Monitoring the Process Mean and Variance Using Individual Observations and Variable Sampling Intervals;article;Marion R. Reynolds Jr. - Zachary G. Stoumbos;/doi/abs/10.1080/00224065.2001.11980066;46;33;2;2001
On Estimating X̄ Control Chart Limits;article;Gunabushanam Nedumaran - Joseph J. Pignatiello Jr.;/doi/abs/10.1080/00224065.2001.11980067;17;33;2;2001
Effect of Measurement Error on Shewhart Control Charts;article;Kenneth W. Linna - William H. Woodall;/doi/abs/10.1080/00224065.2001.11980068;27;33;2;2001
Monitoring Process Mean and Variability with One EWMA Chart;article;Gemai Chen- Smiley W. Cheng - Hansheng Xie;/doi/abs/10.1080/00224065.2001.11980069;50;33;2;2001
Economic-Statistical Design of X̄ and R or X̄ and S Charts;article;Thomas P. McWilliams- Erwin M. Saniga - Darwin J. Davis;/doi/abs/10.1080/00224065.2001.11980070;8;33;2;2001
A Program for Retrospective Change-Point Analysis of Individual Observations;article;Cleveland D. Turner Jr.- Joe H. Sullivan- Robert G. Batson - William H. Woodall;/doi/abs/10.1080/00224065.2001.11980071;2;33;2;2001
The Marvelous Inspection Machine;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.2001.11980072;0;33;2;2001
Nonparametric Statistical Methods: 2nd: Ed.;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2001.11980073;0;33;2;2001
Practical Nonparametric Statistics: 3rd Ed.;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2001.11980074;0;33;2;2001
SPC: Practical Understanding of Capability by Implementing Statistical Quality Control: 3rd Ed.;book review;Lloyd S. Nelson 
(Statistical Consultant);/doi/abs/10.1080/00224065.2001.11980075;0;33;2;2001
Statistics: A First Course: 7th Ed.;book review;Connie M. Borror;/doi/abs/10.1080/00224065.2001.11980076;0;33;2;2001
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.2001.11980041;0;33;1;2001
Design Issues in Fractional Factorial Split-Plot Experiments;article;D. R. Bingham - R. R. Sitter;/doi/abs/10.1080/00224065.2001.11980043;27;33;1;2001
Bayesian Inference for Some Mixture Problems in Quality and Reliability;article;Vijayan N. Nair- Boxin Tang - Li-An Xu;/doi/abs/10.1080/00224065.2001.11980044;5;33;1;2001
Small Sample Properties of an Adaptive Filter Applied to Low Volume SPC;article;Stephen V. Crowder - Larry Eshleman;/doi/abs/10.1080/00224065.2001.11980045;4;33;1;2001
Composite Tests for the Gamma Distribution;article;Samuel S. Shapiro - Ling Chen;/doi/abs/10.1080/00224065.2001.11980046;1;33;1;2001
